CustomerKey,Gender,Name,City,State Code,C_State,Zip Code,C_Country,Continent,Birthday,Age,Age Category
1556431,Female,Vicki Gross,Saint Clairsville,OH,Ohio,43950,United States,North America,1989-10-29,28,Youth
1556602,Female,Dawn Harper,Florence,SC,South Carolina,29501,United States,North America,1940-06-16,77,Senior Citizens
1556707,Male,Richard Barnes,Los Angeles,CA,California,90017,United States,North America,1944-01-27,73,Senior Citizens
1556976,Male,Carlos Schoenfeld,Palmyra,VA,Virginia,22963,United States,North America,1976-08-31,41,Adults
1557161,Male,Donald McCoy,Metropolis,IL,Illinois,62960,United States,North America,1973-09-25,44,Adults
1557174,Male,Sean Stegman,East Liverpool,OH,Ohio,43920,United States,North America,1954-02-27,63,Senior Citizens
1557251,Female,Sally Obregon,New Brunswick,NJ,New Jersey,8901,United States,North America,1963-01-13,54,Adults
1557502,Female,Mary Sibley,Dayton,OH,Ohio,45424,United States,North America,1947-07-05,70,Senior Citizens
1557593,Female,Nellie Estelle,Florence,SC,South Carolina,29501,United States,North America,1993-01-16,24,Youth
1557688,Female,Cheryl Fisher,Xenia,OH,Ohio,45385,United States,North America,1969-10-25,48,Adults
1557761,Male,Michael Heath,Victoria,MN,Minnesota,55386,United States,North America,2001-08-12,16,Minors
1557811,Female,Mary Bueno,Southfield,MI,Michigan,48075,United States,North America,1993-11-03,24,Youth
1558208,Male,Shirley Bourgeois,Manchester,MO,Missouri,63011,United States,North America,1959-09-22,58,Adults
1558311,Female,Kimberly Sowell,Prescott,AZ,Arizona,86301,United States,North America,1953-09-22,64,Senior Citizens
1558454,Female,Sarah Walls,Moore,ID,Idaho,83255,United States,North America,1992-02-25,25,Youth
1558511,Male,Raymond Dragoo,Plano,TX,Texas,75074,United States,North America,1942-11-06,75,Senior Citizens
1558551,Female,Amelia McCain,Peoria,IL,Illinois,61614,United States,North America,1972-01-26,45,Adults
1558588,Female,Joyce Cardiel,San Jose,CA,California,95134,United States,North America,1998-06-20,19,Youth
1558616,Female,Jessica Dolan,Chattanooga,TN,Tennessee,37421,United States,North America,1939-09-30,78,Senior Citizens
1558640,Female,Meg Estrada,Framingham,MA,Massachusetts,1701,United States,North America,1972-12-31,45,Adults
1558652,Female,Hilda Wilson,Dallas,TX,Texas,75207,United States,North America,1981-10-08,36,Adults
1558964,Male,Darren Hanson,New York,NY,New York,10017,United States,North America,1982-07-01,35,Adults
1559125,Female,Virginia Bonilla,Twin Falls,ID,Idaho,83301,United States,North America,1958-11-25,59,Adults
1559226,Female,Dana Wint,Los Angeles,CA,California,90017,United States,North America,1987-12-24,30,Youth
1559342,Female,India Balcom,Tharp,TX,Texas,79009,United States,North America,1962-01-01,55,Adults
1559404,Male,Nicholas Brumfield,Sacramento,CA,California,95814,United States,North America,1994-12-02,23,Youth
1559552,Female,Dora Fauntleroy,Elmsford,NY,New York,10523,United States,North America,1938-03-21,79,Senior Citizens
1559597,Female,Kimberly Chestnut,Clarksburg,CA,California,95612,United States,North America,1948-04-16,69,Senior Citizens
1559711,Male,Eric Aiken,Baltimore,MD,Maryland,21202,United States,North America,1949-01-09,68,Senior Citizens
1559760,Female,Niki Jensen,Fair Oaks,CA,California,95628,United States,North America,1991-02-15,26,Youth
1559820,Female,Tyesha Castro,Chesterton,IN,Indiana,46304,United States,North America,1982-02-22,35,Adults
1560123,Female,Lillian Taylor,Akron,OH,Ohio,44308,United States,North America,1963-12-15,54,Adults
1560282,Male,Morgan Odum,San Diego,CA,California,92111,United States,North America,1994-01-24,23,Youth
1560490,Male,Gerald Beltran,Boulder,CO,Colorado,80302,United States,North America,1946-03-28,71,Senior Citizens
1560587,Male,Cornelius Stewart,Nashville,TN,Tennessee,37209,United States,North America,1964-09-20,53,Adults
1560641,Female,Pamela Epstein,Las Vegas,NV,Nevada,89121,United States,North America,1969-05-17,48,Adults
1560793,Female,Shannon Rice,Columbus,OH,Ohio,43215,United States,North America,1940-06-07,77,Senior Citizens
1561059,Male,Brian Macek,Washington,DC,Washington DC,20510,United States,North America,2002-01-29,15,Minors
1561377,Male,Rueben Santos,Baltimore,MD,Maryland,21202,United States,North America,1978-06-23,39,Adults
1561454,Female,Esther Guidry,Austin,TX,Texas,78701,United States,North America,1965-10-10,52,Adults
1561561,Female,Patricia Crawford,Ontario,CA,California,91761,United States,North America,1973-10-17,44,Adults
1561677,Female,Sonya Sanchez,Worcester,MA,Massachusetts,1610,United States,North America,2000-03-06,17,Minors
1561764,Male,Ronald Rice,Stephenville,TX,Texas,76401,United States,North America,1999-11-01,18,Youth
1561945,Female,Ruth Henderson,Bethlehem,PA,Pennsylvania,18018,United States,North America,1935-05-10,82,Senior Citizens
1561955,Male,Thomas Tollison,Three Rivers,MI,Michigan,49093,United States,North America,1937-02-02,80,Senior Citizens
1562024,Female,Sue Jeffers,Tupelo,MS,Mississippi,38801,United States,North America,2000-01-28,17,Minors
1562099,Male,Eric Leonard,Champaign,IL,Illinois,61820,United States,North America,1954-11-16,63,Senior Citizens
1562638,Female,Alicia Kenyon,Baltimore,MD,Maryland,21202,United States,North America,1940-05-02,77,Senior Citizens
1562703,Female,Katherine Nelson,Lubbock,TX,Texas,79410,United States,North America,1972-03-14,45,Adults
1562806,Male,Kenneth Sundberg,Fresno,CA,California,93706,United States,North America,1977-10-28,40,Adults
1562994,Male,Dennis Wilson,California,CA,California,2110,United States,North America,1947-01-23,70,Senior Citizens
1563045,Female,Kathleen Severin,Cedar Rapids,IA,Iowa,52401,United States,North America,1947-05-11,70,Senior Citizens
1563218,Male,Victor Jackson,Bedford,MA,Massachusetts,1730,United States,North America,1981-03-25,36,Adults
1563279,Female,Betty Compton,Newnan,GA,Georgia,30263,United States,North America,1964-09-02,53,Adults
1563724,Female,Mary Shaw,Indianapolis,IN,Indiana,46220,United States,North America,1964-12-01,53,Adults
1563746,Male,Frank Murphy,Dallas,TX,Texas,75208,United States,North America,1949-01-07,68,Senior Citizens
1563991,Male,Michael Ralston,Pine Bluff,AR,Arkansas,71601,United States,North America,1989-03-06,28,Youth
1564187,Male,Daniel Dolph,Wheatland,WY,Wyoming,82201,United States,North America,1977-06-07,40,Adults
1564311,Male,Corey Angel,Stockton,CA,California,95202,United States,North America,1937-12-23,80,Senior Citizens
1564394,Male,Benjamin Crocker,Belleville,NJ,New Jersey,7109,United States,North America,1968-07-06,49,Adults
1564441,Female,Phylis Smiley,Lompoc,CA,California,93436,United States,North America,1984-05-26,33,Adults
1564526,Female,Janice McKnight,Dallas,TX,Texas,75202,United States,North America,1974-09-14,43,Adults
1564649,Female,Debra Mikels,Salina,KS,Kansas,67401,United States,North America,1989-10-02,28,Youth
1564727,Male,Rodney Larson,Fort Wayne,IN,Indiana,46802,United States,North America,1959-06-07,58,Adults
1564733,Male,Patrick Wheeler,Dayton,OH,Ohio,45406,United States,North America,1944-08-09,73,Senior Citizens
1564826,Female,Jackie Davis,San Francisco,CA,California,94108,United States,North America,1960-06-17,57,Adults
1564987,Female,Eleanor Kinney,Houston,TX,Texas,77026,United States,North America,1957-12-15,60,Adults
1565185,Female,Tommy Carlton,Wheeling,WV,West Virginia,26003,United States,North America,1962-04-28,55,Adults
1565570,Female,Melisa Soliz,Palmdale,CA,California,93550,United States,North America,1997-11-27,20,Youth
1565622,Female,Kellie Desimone,Meadville,PA,Pennsylvania,16335,United States,North America,1985-11-04,32,Adults
1565782,Female,June Major,Bluegrass,VA,Virginia,24413,United States,North America,1974-05-30,43,Adults
1565847,Male,Allen Scott,Montgomery,AL,Alabama,36104,United States,North America,1996-11-29,21,Youth
1566037,Female,Michele Robinson,Aurora,IL,Illinois,60505,United States,North America,1981-01-26,36,Adults
1566143,Female,Sybil Sieber,San Diego,CA,California,92117,United States,North America,1987-11-30,30,Youth
1566368,Female,Michelle Washington,Tampa,FL,Florida,33607,United States,North America,1987-02-19,30,Youth
1566584,Female,Lisa Ryan,Seattle,WA,Washington,98101,United States,North America,1946-07-15,71,Senior Citizens
1566670,Male,Erik Young,Owatonna,MN,Minnesota,55060,United States,North America,1997-05-07,20,Youth
1566740,Female,Marla Wurster,Fort Worth,KS,Kansas,76102,United States,North America,1952-05-06,65,Senior Citizens
1566742,Male,Harvey Daniels,Minneapolis,MN,Minnesota,55402,United States,North America,1952-08-21,65,Senior Citizens
1567069,Female,Linda Montemayor,Phoenix,AZ,Arizona,85040,United States,North America,1953-05-13,64,Senior Citizens
1567343,Female,Ilene Otto,Dagsboro,DE,Delaware,19939,United States,North America,1947-12-06,70,Senior Citizens
1567347,Female,Olivia Zack,Atlanta,GA,Georgia,30303,United States,North America,1993-09-15,24,Youth
1567503,Male,Roberto Anaya,Berlin,MD,Maryland,21811,United States,North America,1991-03-23,26,Youth
1567570,Male,Tommy Parker,Bakersfield,CA,California,93301,United States,North America,1935-02-04,82,Senior Citizens
1567678,Female,Rosemary Steele,Grand Forks,ND,North Dakota,58203,United States,North America,1951-08-23,66,Senior Citizens
1567719,Female,Ronda Bowser,Chicago,IL,Illinois,60606,United States,North America,1952-12-01,65,Senior Citizens
1567774,Male,Ellis Holland,Minneapolis,MN,Minnesota,55402,United States,North America,1983-05-20,34,Adults
1568116,Female,Veronica Jones,Norwalk,CT,Connecticut,6851,United States,North America,1998-08-23,19,Youth
1568316,Male,Chester Butler,Rosemount,MN,Minnesota,55068,United States,North America,1993-07-11,24,Youth
1568944,Female,Susan Schroeder,Menasha,WI,Wisconsin,54952,United States,North America,1935-05-30,82,Senior Citizens
1569038,Female,Janice Duarte,Worthington,OH,Ohio,43085,United States,North America,1994-12-08,23,Youth
1569144,Female,Felisha Howard,Southfield,MI,Michigan,48076,United States,North America,1940-03-26,77,Senior Citizens
1569496,Male,Larry Lawrence,Bellevue,MI,Michigan,49021,United States,North America,1969-07-03,48,Adults
1569601,Male,Duane Donaldson,Bensenville,IL,Illinois,60106,United States,North America,1988-09-19,29,Youth
1569702,Female,Theresa Hawthorn,Garfield Heights,OH,Ohio,44125,United States,North America,1958-05-28,59,Adults
1569944,Female,Anna Deines,Nashville,TN,Tennessee,37238,United States,North America,1962-08-22,55,Adults
1570075,Male,James Rosario,San Antonio,TX,Texas,78238,United States,North America,1953-03-02,64,Senior Citizens
1570164,Male,Leslie Postell,San Diego,CA,California,92123,United States,North America,1955-06-25,62,Senior Citizens
1570185,Female,Beverly Deckard,Biloxi,MS,Mississippi,39531,United States,North America,1958-05-13,59,Adults
1570220,Female,Joyce Lee,Centennial,CO,Colorado,80111,United States,North America,1985-01-10,32,Adults
1570381,Male,Benjamin Smith,Bakersfield,CA,California,93301,United States,North America,1970-04-24,47,Adults
1570517,Male,Vincent Ring,Myrtle,MO,Missouri,65778,United States,North America,1977-11-18,40,Adults
1570733,Male,Jerry Fisher,Craig,CO,Colorado,81625,United States,North America,1938-09-30,79,Senior Citizens
1570781,Female,Marianne Shaw,Bastrop,TX,Texas,78701,United States,North America,1998-01-27,19,Youth
1570784,Female,Rose Bernier,Camden,NJ,New Jersey,8102,United States,North America,1938-10-10,79,Senior Citizens
1570925,Male,William Slayton,Wadena,MN,Minnesota,56482,United States,North America,1960-10-29,57,Adults
1571048,Female,Billie Nash,Houston,TX,Texas,77002,United States,North America,1973-08-08,44,Adults
1571124,Male,Joseph Pippen,Las Vegas,NV,Nevada,89102,United States,North America,1939-04-13,78,Senior Citizens
1571169,Male,Nicholas Moore,Elmsford,NY,New York,10523,United States,North America,1951-11-17,66,Senior Citizens
1571311,Male,Joey Lapham,Indianapolis,IN,Indiana,46204,United States,North America,1988-11-15,29,Youth
1571374,Female,Kaitlin Burnett,Brisbane,CA,California,94005,United States,North America,1990-03-30,27,Youth
1571665,Female,Ida Stewart,Irvine,CA,California,92714,United States,North America,1950-04-14,67,Senior Citizens
1571781,Male,Douglas Steward,Honolulu,HI,Hawaii,96813,United States,North America,1973-03-02,44,Adults
1571856,Female,Laurie Cyphers,Southfield,MI,Michigan,48034,United States,North America,1975-07-18,42,Adults
1571957,Male,Jeffrey Ziegler,Maryville,TN,Tennessee,37801,United States,North America,1994-10-20,23,Youth
1572081,Female,Audrey McAleer,Sugar Land,TX,Texas,77478,United States,North America,1987-02-26,30,Youth
1572109,Male,Maurice Mohr,Swanton,NE,Nebraska,68445,United States,North America,1970-06-28,47,Adults
1572157,Female,Cecilia Taylor,Tigard,OR,Oregon,97223,United States,North America,1958-11-15,59,Adults
1572239,Female,Georgia Borland,Greenville,SC,South Carolina,29601,United States,North America,1993-08-27,24,Youth
1572283,Female,Belinda Owen,Bloomington,IL,Illinois,61704,United States,North America,1944-09-16,73,Senior Citizens
1572390,Female,Jennifer Hanson,Hinesville,GA,Georgia,31313,United States,North America,1988-11-08,29,Youth
1572416,Male,Robert Taylor,Chicago,IL,Illinois,60631,United States,North America,1993-05-15,24,Youth
1572525,Female,Judy Arambula,Hordville,NE,Nebraska,68846,United States,North America,1986-10-10,31,Adults
1572607,Male,Lester Bradshaw,Mobile,AL,Alabama,36608,United States,North America,1969-12-16,48,Adults
1572714,Female,Celia Bergeron,Westborough,MA,Massachusetts,1581,United States,North America,1966-11-21,51,Adults
1572728,Female,Gloria Newman,Wichita,KS,Kansas,67204,United States,North America,1984-05-01,33,Adults
1572877,Male,Doyle Corona,Silver Spring,MD,Maryland,20904,United States,North America,1977-11-09,40,Adults
1573050,Male,Javier Acheson,Derby,CT,Connecticut,6418,United States,North America,1988-04-10,29,Youth
1573316,Male,Dominique Winter,East Point,GA,Georgia,30344,United States,North America,1995-06-03,22,Youth
1573427,Female,Betty Buckley,South Burlington,VT,Vermont,5403,United States,North America,1941-02-08,76,Senior Citizens
1573485,Female,Fannie Champion,Portland,OR,Oregon,97204,United States,North America,1937-05-27,80,Senior Citizens
1573906,Male,Harold Farley,Little Rock,AR,Arkansas,72212,United States,North America,1996-03-21,21,Youth
1574161,Male,Garry Edmond,Chicago,IL,Illinois,60601,United States,North America,1969-03-13,48,Adults
1574202,Female,Mary Nichols,Sarasota,FL,Florida,34231,United States,North America,1991-02-09,26,Youth
1574270,Male,Jerry Shively,Los Angeles,CA,California,90071,United States,North America,1948-03-17,69,Senior Citizens
1574290,Female,Lisa Harnois,New York,NY,New York,10013,United States,North America,1965-04-05,52,Adults
1574307,Male,Virgil Villegas,Stockton,CA,California,95202,United States,North America,2002-01-09,15,Minors
1574553,Male,Scott Martin,Charlotte,NC,North Carolina,28202,United States,North America,1986-06-11,31,Adults
1574605,Male,Dylan Roehl,New Orleans,LA,Louisiana,70112,United States,North America,1997-07-25,20,Youth
1575066,Male,Russell Smith,Crown Point,IN,Indiana,46307,United States,North America,1940-03-28,77,Senior Citizens
1575457,Male,Jaime Miller,Portland,OR,Oregon,97204,United States,North America,1988-07-01,29,Youth
1575584,Female,Melissa Watson,Manchester,NH,New Hampshire,3101,United States,North America,1977-11-30,40,Adults
1575642,Female,Laura Devries,Monticello,MN,Minnesota,55362,United States,North America,1981-02-01,36,Adults
1575801,Male,Dale Frances,New Stanton,PA,Pennsylvania,15672,United States,North America,1967-03-27,50,Adults
1575920,Male,Robert Kittleson,Portland,WA,Washington,97209,United States,North America,1976-08-05,41,Adults
1576331,Male,Richard Deming,Burlington Junction,MO,Missouri,64428,United States,North America,1997-06-12,20,Youth
1576374,Male,James Johnson,Phoenix,AZ,Arizona,85003,United States,North America,1946-06-24,71,Senior Citizens
1576532,Female,Marceline McSpadden,Rockwood,ME,Maine,4478,United States,North America,1988-07-02,29,Youth
1576610,Male,Donald Barrios,Spokane,WA,Washington,99201,United States,North America,1972-11-12,45,Adults
1576676,Male,Luther Brown,Reston,VA,Virginia,20191,United States,North America,1998-02-19,19,Youth
1577191,Male,Charles Celaya,Lexington,KY,Kentucky,40507,United States,North America,1981-05-10,36,Adults
